customer_city,customer_state,merge_id,seller_city,seller_state,product_category_name,product_weight_g,product_height_cm,product_width_cm
sao paulo,SP,342,caxias do sul,RS,instrumentos_musicais,3350.0,30.0,30.0
sao paulo,SP,343,belo horizonte,MG,cama_mesa_banho,2200.0,11.0,36.0
rio de janeiro,RJ,344,concordia,SC,moveis_escritorio,30000.0,50.0,30.0
sao joao de meriti,RJ,345,sao paulo,SP,bebes,500.0,8.0,35.0
sao paulo,SP,346,sao paulo,SP,cama_mesa_banho,1800.0,10.0,34.0
rio de janeiro,RJ,347,goiania,GO,,200.0,14.0,14.0
navegantes,SC,348,santa rita do sapucai,MG,artigos_de_festas,1300.0,11.0,11.0
pirassununga,SP,349,curitiba,PR,fashion_bolsas_e_acessorios,150.0,9.0,11.0
sao bernardo do campo,SP,350,osasco,SP,malas_acessorios,700.0,48.0,35.0
faxinal dos guedes,SC,351,curitiba,PR,malas_acessorios,2900.0,55.0,30.0
guarulhos,SP,352,curitiba,PR,fashion_bolsas_e_acessorios,200.0,9.0,11.0
brasilia,DF,353,barretos,SP,beleza_saude,300.0,18.0,16.0
brasilia,DF,354,indaiatuba,SP,papelaria,200.0,7.0,15.0
criciuma,SC,355,nilopolis,RJ,cama_mesa_banho,700.0,4.0,50.0
nova venecia,ES,356,maua,SP,telefonia,200.0,13.0,16.0
passo fundo,RS,357,pompeia,SP,climatizacao,7800.0,10.0,40.0
sao paulo,SP,358,barro alto,BA,papelaria,550.0,4.0,11.0
uberlandia,MG,359,mogi guacu,SP,relogios_presentes,200.0,2.0,11.0
carapicuiba,SP,360,são paulo,SP,cama_mesa_banho,1000.0,7.0,24.0
rio de janeiro,RJ,361,sao paulo,SP,papelaria,1000.0,8.0,33.0
ibia,MG,362,praia grande,SP,construcao_ferramentas_iluminacao,1450.0,5.0,30.0
aparecida de goiania,GO,363,franca,SP,moveis_escritorio,5850.0,55.0,16.0
sao paulo,SP,364,rio de janeiro,SP,bebes,8300.0,25.0,45.0
santos,SP,365,luiz alves,SC,esporte_lazer,1800.0,12.0,18.0
manhuacu,MG,366,sao paulo,SP,esporte_lazer,900.0,6.0,13.0
sumare,SP,367,osasco,SP,esporte_lazer,415.0,19.0,19.0
altamira,PA,368,brusque,SC,telefonia,103.0,6.0,14.0
goiania,GO,369,criciuma,SC,automotivo,500.0,8.0,14.0
rio de janeiro,RJ,370,sao paulo,SP,papelaria,600.0,6.0,11.0
sao jose,SC,371,santana de parnaiba,SP,informatica_acessorios,4750.0,22.0,30.0
sao paulo,SP,372,osasco,SP,relogios_presentes,263.0,15.0,16.0
aperibe,RJ,373,joinville,SC,bebes,50.0,2.0,11.0
sao vicente,SP,374,sao paulo,SP,perfumaria,200.0,22.0,11.0
aracatuba,SP,375,guarulhos,SP,cama_mesa_banho,360.0,6.0,26.0
cuiaba,MT,376,belo horizonte,MG,cool_stuff,150.0,7.0,12.0
canoas,RS,377,limeira,SP,esporte_lazer,1100.0,5.0,30.0
contagem,MG,378,catanduva,SP,fashion_bolsas_e_acessorios,2250.0,15.0,20.0
belo horizonte,MG,379,blumenau,SC,automotivo,1475.0,9.0,35.0
sao paulo,SP,380,belo horizonte,MG,esporte_lazer,1600.0,7.0,11.0
belo horizonte,MG,381,jales,SP,beleza_saude,1650.0,30.0,20.0
cubatao,SP,382,rio de janeiro,RJ,brinquedos,650.0,10.0,15.0
maringa,PR,383,londrina,PR,utilidades_domesticas,900.0,34.0,34.0
sao paulo,SP,384,atibaia,SP,telefonia,75.0,3.0,11.0
campo limpo paulista,SP,385,rio branco,AC,ferramentas_jardim,600.0,7.0,14.0
cambe,PR,386,londrina,PR,moveis_decoracao,400.0,6.0,15.0
itaquaquecetuba,SP,387,barra mansa,RJ,utilidades_domesticas,553.0,9.0,15.0
sao caetano do sul,SP,388,sao paulo,SP,livros_interesse_geral,900.0,25.0,16.0
sao jose dos campos,SP,389,sao paulo,SP,utilidades_domesticas,250.0,25.0,25.0
sao paulo,SP,390,sao paulo,SP,moveis_escritorio,14900.0,28.0,58.0
sao paulo,SP,391,franca,SP,cama_mesa_banho,1100.0,10.0,16.0
montes claros,MG,392,maringa,PR,moveis_decoracao,2050.0,22.0,18.0
salvador,BA,393,ribeirao pires,SP,moveis_decoracao,850.0,11.0,11.0
belo horizonte,MG,394,sao paulo,SP,cama_mesa_banho,350.0,10.0,16.0
niteroi,RJ,395,sao paulo,SP,ferramentas_jardim,1400.0,20.0,30.0
rio de janeiro,RJ,396,sao paulo,SP,informatica_acessorios,200.0,20.0,20.0
guarulhos,SP,397,sao carlos,SP,informatica_acessorios,617.0,14.0,17.0
sao paulo,SP,398,sao paulo,SP,utilidades_domesticas,2600.0,41.0,41.0
sao goncalo do rio abaixo,MG,399,sao jose do rio preto,SP,bebidas,200.0,9.0,14.0
rolandia,PR,400,curitiba,PR,cama_mesa_banho,2000.0,16.0,39.0
tres coracoes,MG,401,marilia,SP,beleza_saude,266.0,8.0,18.0
cacapava do sul,RS,402,sao paulo,SP,telefonia,200.0,4.0,11.0
sao paulo,SP,403,ribeirao pires,SP,bebes,300.0,7.0,13.0
sao paulo,SP,404,ribeirao preto,SP,pet_shop,300.0,16.0,16.0
sao paulo,SP,405,bahia,BA,relogios_presentes,200.0,2.0,20.0
ribeirao preto,SP,406,porto alegre,RS,eletroportateis,1300.0,16.0,20.0
sao goncalo,RJ,407,londrina,PR,esporte_lazer,482.0,11.0,16.0
sao joao nepomuceno,MG,408,cascavel,PR,cama_mesa_banho,550.0,10.0,16.0
cotia,SP,409,taubate,SP,beleza_saude,270.0,16.0,15.0
niteroi,RJ,410,cascavael,PR,telefonia,300.0,4.0,12.0
canoas,RS,411,sao paulo,SP,market_place,2150.0,25.0,30.0
rio de janeiro,RJ,412,monteiro lobato,SP,automotivo,3300.0,20.0,20.0
goiania,GO,413,curitiba,PR,perfumaria,200.0,16.0,16.0
leme,SP,414,viana,ES,esporte_lazer,200.0,9.0,13.0
araras,SP,415,guarulhos,SP,perfumaria,514.0,12.0,15.0
jundiai,SP,416,sao jose,SC,casa_construcao,3100.0,28.0,28.0
cortes,PE,417,paraiba do sul,RJ,utilidades_domesticas,1200.0,18.0,23.0
ipatinga,MG,418,mococa,SP,esporte_lazer,250.0,10.0,16.0
sao paulo,SP,419,sao roque,SP,brinquedos,7400.0,29.0,53.0
ribeirao preto,SP,420,passos,MG,la_cuisine,7600.0,15.0,55.0
brusque,SC,421,ibitinga,SP,esporte_lazer,875.0,26.0,20.0
fortaleza,CE,422,francisco beltrao,PR,moveis_decoracao,700.0,7.0,27.0
montenegro,RS,423,sao paulo,SP,moveis_escritorio,900.0,10.0,15.0
itaberai,GO,424,tocantins,SP,esporte_lazer,700.0,12.0,27.0
pindamonhangaba,SP,425,uruacu,GO,cama_mesa_banho,1100.0,10.0,16.0
brasilia,DF,426,maringa,PR,cool_stuff,1150.0,10.0,25.0
santa rosa de viterbo,SP,427,goiania,GO,cool_stuff,900.0,10.0,25.0
agua fria de goias,GO,428,rio de janeiro,RJ,,1400.0,25.0,25.0
santos,SP,429,ribeirao preto,SP,livros_tecnicos,2050.0,5.0,21.0
marau,RS,430,porto belo,SC,beleza_saude,2150.0,32.0,11.0
curvelo,MG,431,campinas,SP,beleza_saude,490.0,5.0,25.0
niteroi,RJ,432,nova iguacu,RJ,brinquedos,1000.0,13.0,30.0
juiz de fora,MG,433,sao paulo,SP,informatica_acessorios,200.0,4.0,14.0
uberlandia,MG,434,marilia,SP,utilidades_domesticas,500.0,13.0,20.0
mogi-guacu,SP,435,icara,SC,cama_mesa_banho,500.0,10.0,16.0
niteroi,RJ,436,sao paulo,SP,,4300.0,10.0,48.0
sao paulo,SP,437,lajeado,RS,perfumaria,1000.0,14.0,13.0
sao paulo,SP,438,sao paulo,SP,automotivo,4200.0,4.0,47.0
sao paulo,SP,439,sao paulo,SP,perfumaria,350.0,11.0,11.0
sao paulo,SP,440,santa rita do sapucai,MG,telefonia,125.0,3.0,11.0
belo horizonte,MG,441,campinas,SP,telefonia,100.0,3.0,11.0
osasco,SP,442,sao paulo,SP,utilidades_domesticas,4100.0,31.0,31.0
sao paulo,SP,443,santo andre,SP,eletronicos,200.0,20.0,20.0
guaratingueta,SP,444,brusque,SC,consoles_games,300.0,3.0,11.0
sao bernardo do campo,SP,445,horizontina,RS,utilidades_domesticas,8400.0,28.0,31.0
paranagua,PR,446,sao paulo,SP,utilidades_domesticas,1550.0,10.0,35.0
lins,SP,447,sao paulo,SP,utilidades_domesticas,600.0,17.0,18.0
sao paulo,SP,448,maua,SP,fashion_bolsas_e_acessorios,200.0,2.0,20.0
campo bom,RS,449,sao paulo,SP,automotivo,500.0,21.0,18.0
sertaozinho,SP,450,sao paulo,SP,construcao_ferramentas_ferramentas,1250.0,17.0,20.0
sao paulo,SP,451,santo andre,SP,informatica_acessorios,667.0,19.0,20.0
tres lagoas,MS,452,votorantim,SP,cama_mesa_banho,300.0,4.0,30.0
taboao da serra,SP,453,claudio,MG,perfumaria,400.0,18.0,12.0
contagem,MG,454,campo bom,RS,esporte_lazer,450.0,25.0,25.0
niteroi,RJ,455,sao paulo,SP,automotivo,2800.0,2.0,11.0
santo andre,SP,456,sao paulo,SP,moveis_decoracao,250.0,6.0,11.0
sao paulo,SP,457,monte alto,SP,moveis_decoracao,250.0,5.0,25.0
jau,SP,458,sao paulo,SP,pet_shop,300.0,12.0,12.0
curitiba,PR,459,ribeirao preto,SP,,150.0,2.0,11.0
montenegro,RS,460,fernandopolis,SP,moveis_decoracao,1000.0,25.0,25.0
sao jose,SC,461,blumenau,SC,moveis_decoracao,6267.0,40.0,36.0
campos de julio,MT,462,marilia,SP,esporte_lazer,2653.0,15.0,36.0
saquarema,RJ,463,ponta grossa,PR,moveis_decoracao,3000.0,11.0,11.0
sao caetano do sul,SP,464,guarulhos,SP,automotivo,8500.0,29.0,13.0
artur nogueira,SP,465,belo horizonte,MG,esporte_lazer,2120.0,25.0,25.0
uaua,BA,466,pedreira,SP,eletroportateis,750.0,30.0,30.0
sao paulo,SP,467,apucarana,PR,beleza_saude,200.0,16.0,12.0
jandira,SP,468,guarulhos,SP,cama_mesa_banho,1650.0,20.0,30.0
belo horizonte,MG,469,brusque,SC,informatica_acessorios,900.0,13.0,21.0
sao paulo,SP,470,poa,SP,utilidades_domesticas,150.0,5.0,16.0
sao paulo,SP,471,sao paulo,SP,utilidades_domesticas,800.0,5.0,21.0
valinhos,SP,472,maringa,PR,cool_stuff,700.0,20.0,20.0
concordia,SC,473,curitiba,PR,bebidas,700.0,20.0,20.0
nova friburgo,RJ,474,sao jose do rio preto,SP,bebes,10400.0,23.0,27.0
sorocaba,SP,475,divinopolis,MG,instrumentos_musicais,5850.0,9.0,105.0
rio de janeiro,RJ,476,santa barbara d´oeste,SP,cama_mesa_banho,75.0,12.0,17.0
ponte nova,MG,477,canoas,RS,papelaria,1000.0,10.0,20.0
araquari,SC,478,itu,SP,automotivo,1475.0,28.0,28.0
sao jose dos campos,SP,479,joinville,SC,fashion_bolsas_e_acessorios,750.0,18.0,36.0
muriae,MG,480,mombuca,SP,papelaria,3600.0,8.0,15.0
sao paulo,SP,481,sao bernardo do campo,SP,moveis_decoracao,2200.0,28.0,38.0
barueri,SP,482,santana de parnaiba,SP,eletrodomesticos,150.0,13.0,15.0
santo andre,SP,483,curitiba,PR,casa_construcao,1750.0,20.0,30.0
navegantes,SC,484,londrina,PR,esporte_lazer,1300.0,8.0,30.0
nova lima,MG,485,franca,SP,moveis_sala,7750.0,25.0,33.0
inhumas,GO,486,sete lagoas,MG,utilidades_domesticas,3100.0,26.0,21.0
italva,RJ,487,campo do meio,MG,malas_acessorios,1600.0,37.0,30.0
sao paulo,SP,488,toledo,PR,relogios_presentes,350.0,13.0,13.0
tres rios,RJ,489,mogi das cruzes,SP,beleza_saude,888.0,17.0,18.0
belford roxo,RJ,490,jundiai,SP,informatica_acessorios,150.0,4.0,14.0
santa maria,RS,491,marilia,SP,utilidades_domesticas,1025.0,23.0,25.0
itagiba,BA,492,fortaleza,CE,utilidades_domesticas,250.0,9.0,12.0
florianopolis,SC,493,sao paulo,SP,cama_mesa_banho,450.0,15.0,35.0
sao paulo,SP,494,cordeiropolis,SP,beleza_saude,1000.0,12.0,13.0
paracatu,MG,495,uberlandia,MG,utilidades_domesticas,400.0,9.0,12.0
rio de janeiro,RJ,496,anapolis,GO,telefonia,150.0,7.0,14.0
curitiba,PR,497,ribeirao preto,SP,informatica_acessorios,400.0,4.0,16.0
rio de janeiro,RJ,498,sao jose do rio preto,SP,construcao_ferramentas_jardim,9500.0,30.0,28.0
xaxim,SC,499,sao paulo,SP,cool_stuff,300.0,5.0,27.0
rio de janeiro,RJ,500,porto alegre,RS,perfumaria,150.0,7.0,16.0
santo andre,SP,501,rio de janeiro,RJ,cama_mesa_banho,550.0,5.0,25.0
laranjeiras do sul,PR,502,sao paulo,SP,automotivo,1100.0,12.0,30.0
sao paulo,SP,503,sao paulo,SP,beleza_saude,300.0,12.0,13.0
sao paulo,SP,504,sao paulo,SP,,21450.0,34.0,50.0
itapiuna,CE,505,colombo,PR,beleza_saude,850.0,10.0,14.0
sao paulo,SP,506,diadema,SP,relogios_presentes,500.0,22.0,17.0
guarulhos,SP,507,piracicaba,SP,esporte_lazer,750.0,23.0,23.0
campinas,SP,508,rio de janeiro,RJ,beleza_saude,150.0,13.0,12.0
recife,PE,509,sorocaba,SP,utilidades_domesticas,30000.0,51.0,51.0
ribeirao preto,SP,510,santa barbara d oeste,SP,sinalizacao_e_seguranca,325.0,17.0,17.0
divinopolis,MG,511,pedreira,SP,fashion_bolsas_e_acessorios,200.0,2.0,11.0
sao paulo,SP,512,arapongas,PR,telefonia,200.0,3.0,12.0
piracicaba,SP,513,volta redonda,SP,esporte_lazer,200.0,15.0,15.0
formosa,GO,514,porto ferreira,SP,,1000.0,14.0,30.0
niteroi,RJ,515,blumenau,SC,fashion_roupa_masculina,800.0,7.0,20.0
florianopolis,SC,516,taboao da serra,SP,beleza_saude,700.0,16.0,17.0
ponte nova,MG,517,04482255,RJ,relogios_presentes,250.0,2.0,11.0
niteroi,RJ,518,aracatuba,SP,automotivo,1800.0,10.0,18.0
piracicaba,SP,519,curitiba,PR,relogios_presentes,300.0,13.0,13.0
rio brilhante,MS,520,goiania,GO,livros_tecnicos,450.0,2.0,17.0
sao paulo,SP,521,birigui,SP,informatica_acessorios,400.0,21.0,15.0
sao paulo,SP,522,sorocaba,SP,cool_stuff,1635.0,30.0,17.0
sao paulo,SP,523,monte siao,MG,moveis_decoracao,750.0,35.0,20.0
birigui,SP,524,campinas,SP,beleza_saude,500.0,20.0,24.0
ivoti,RS,525,garuva,SC,consoles_games,350.0,20.0,20.0
salvador,BA,526,bonfinopolis de minas,MG,brinquedos,200.0,13.0,16.0
juazeiro,BA,527,cosmopolis,SP,cama_mesa_banho,950.0,15.0,19.0
ponta grossa,PR,528,ribeirao preto,SP,brinquedos,300.0,17.0,11.0
nova venecia,ES,529,catanduva,SP,beleza_saude,452.0,11.0,18.0
campina grande,PB,530,sao paulo,SP,brinquedos,17650.0,50.0,45.0
rio de janeiro,RJ,531,sao goncalo,RJ,cama_mesa_banho,1100.0,9.0,35.0
osasco,SP,532,sao paulo,SP,utilidades_domesticas,5250.0,15.0,35.0
osasco,SP,533,sao paulo,SP,brinquedos,200.0,10.0,11.0
votorantim,SP,534,rio de janeiro,RJ,relogios_presentes,340.0,13.0,13.0
sao paulo,SP,535,pocos de caldas,MG,beleza_saude,750.0,16.0,16.0
maua,SP,536,sao goncalo,RJ,cama_mesa_banho,2650.0,10.0,33.0
salgueiro,PE,537,artur nogueira,SP,moveis_decoracao,300.0,10.0,25.0
sao jose dos campos,SP,538,santos,SP,utilidades_domesticas,13600.0,65.0,60.0
rio de janeiro,RJ,539,sao paulo,SP,construcao_ferramentas_construcao,1250.0,10.0,20.0
lorena,SP,540,belo horizonte,MG,cama_mesa_banho,3950.0,14.0,33.0
sao paulo,SP,541,santana de parnaiba,SP,informatica_acessorios,400.0,2.0,29.0
sao goncalo,RJ,542,rio de janeiro,RJ,malas_acessorios,1100.0,14.0,29.0
guaruja,SP,543,joao pessoa,PB,beleza_saude,200.0,16.0,16.0
nova iguacu,RJ,544,dois corregos,SP,eletrodomesticos,425.0,17.0,39.0
sao paulo,SP,545,araquari,SC,utilidades_domesticas,22050.0,40.0,60.0
fortaleza,CE,546,sao paulo,SP,informatica_acessorios,150.0,8.0,11.0
toledo,PR,547,porto alegre,RS,utilidades_domesticas,800.0,8.0,20.0
niteroi,RJ,548,sao jose dos pinhais,PR,moveis_decoracao,800.0,8.0,35.0
sao pedro da aldeia,RJ,549,belo horizonte,SP,perfumaria,650.0,10.0,11.0
curitiba,PR,550,uba,MG,fashion_roupa_feminina,500.0,2.0,11.0
sao bernardo do campo,SP,551,"novo hamburgo, rio grande do sul, brasil",RS,cool_stuff,198.0,9.0,15.0
rio de janeiro,RJ,552,ponta grossa,PR,,9150.0,30.0,44.0
rio de janeiro,RJ,553,curitiba,PR,utilidades_domesticas,500.0,16.0,16.0
vianopolis,GO,554,joinville,SC,utilidades_domesticas,950.0,30.0,27.0
arapiraca,AL,555,floranopolis,SC,automotivo,3750.0,19.0,25.0
porto seguro,BA,556,jaci,SP,esporte_lazer,250.0,6.0,20.0
volta redonda,RJ,557,sumare,SP,fashion_bolsas_e_acessorios,100.0,3.0,12.0
sao paulo,SP,558,sao jose dos pinhais,PR,papelaria,800.0,7.0,15.0
sao paulo,SP,559,maua,SP,construcao_ferramentas_seguranca,200.0,7.0,17.0
curitiba,PR,560,guaira,PR,industria_comercio_e_negocios,7225.0,103.0,25.0
sao goncalo,RJ,561,sao paulo,SP,cool_stuff,50.0,30.0,50.0
osasco,SP,562,sao jose dos campos,SP,beleza_saude,425.0,9.0,18.0
sao paulo,SP,563,cachoeiro de itapemirim,ES,cama_mesa_banho,950.0,5.0,50.0
nova iguacu,RJ,564,serrana,SP,brinquedos,550.0,11.0,20.0
barueri,SP,565,sao paulo,SP,eletrodomesticos_2,14350.0,55.0,31.0
ariquemes,RO,566,rolandia,PR,beleza_saude,328.0,14.0,18.0
presidente getulio,SC,567,sao paulo,SP,cama_mesa_banho,1950.0,15.0,46.0
brasilia,DF,568,rio de janeiro,RJ,beleza_saude,700.0,40.0,11.0
belo horizonte,MG,569,sao paulo,SP,eletrodomesticos,1250.0,11.0,20.0
rio de janeiro,RJ,570,sao paulo,SP,construcao_ferramentas_construcao,400.0,5.0,20.0
florianopolis,SC,571,congonhas,MG,esporte_lazer,2320.0,33.0,17.0
rio negro,PR,572,sao jose do rio preto,SP,ferramentas_jardim,2700.0,30.0,25.0
contagem,MG,573,sao paulo,SP,perfumaria,455.0,15.0,17.0
caxias do sul,RS,574,atibaia,SP,fashion_bolsas_e_acessorios,150.0,6.0,20.0
porto alegre,RS,575,itapecerica da serra,SP,cama_mesa_banho,2200.0,25.0,35.0
fortaleza,CE,576,sao  jose dos pinhais,PR,cama_mesa_banho,1400.0,23.0,35.0
rio de janeiro,RJ,577,sorocaba,SP,casa_conforto,450.0,15.0,35.0
santa maria,RS,578,boituva,SP,cama_mesa_banho,835.0,9.0,33.0
rio de janeiro,RJ,579,piracicaba,SP,cool_stuff,1250.0,16.0,24.0
sao paulo,SP,580,sao paulo,SP,informatica_acessorios,550.0,17.0,17.0
jau,SP,581,franca,SP,cama_mesa_banho,3850.0,30.0,30.0
recife,PE,582,garopaba,SC,cool_stuff,7000.0,52.0,27.0
rio de janeiro,RJ,583,porto alegre,RS,cama_mesa_banho,1250.0,17.0,22.0
ribeirao pires,SP,584,tupa,SP,relogios_presentes,850.0,16.0,25.0
sao jose da coroa grande,PE,585,sao paulo,SP,ferramentas_jardim,900.0,10.0,20.0
rio de janeiro,RJ,586,sao paulo,SP,fashion_underwear_e_moda_praia,400.0,5.0,11.0
agua doce do norte,ES,587,porto ferreira,SP,relogios_presentes,400.0,11.0,19.0
sao bernardo do campo,SP,588,sao paulo,SP,esporte_lazer,1100.0,16.0,15.0
anapolis,GO,589,mairipora,SP,ferramentas_jardim,850.0,13.0,18.0
guararapes,SP,590,sao paulo,SP,relogios_presentes,400.0,11.0,15.0
petropolis,RJ,591,campinas,SP,audio,675.0,9.0,16.0
sao paulo,SP,592,guaimbe,SP,beleza_saude,175.0,12.0,13.0
suzano,SP,593,parai,RS,alimentos_bebidas,1350.0,17.0,16.0
farroupilha,RS,594,osvaldo cruz,SP,informatica_acessorios,588.0,17.0,15.0
maua,SP,595,sao bernardo do campo,SP,utilidades_domesticas,450.0,10.0,20.0
rio de janeiro,RJ,596,pocos de caldas,MG,automotivo,1500.0,9.0,33.0
cacapava,SP,597,aperibe,RJ,esporte_lazer,1550.0,30.0,40.0
almenara,MG,598,divinopolis,MG,beleza_saude,683.0,16.0,16.0
rio das ostras,RJ,599,sao paulo,SP,moveis_decoracao,2500.0,9.0,25.0
gravatai,RS,600,tupa,SP,bebes,500.0,6.0,23.0
recife,PE,601,curitiba,PR,esporte_lazer,300.0,34.0,44.0
brumado,BA,602,sorocaba,SP,beleza_saude,350.0,16.0,15.0
sao paulo,SP,603,jaguaruna,SC,cool_stuff,250.0,12.0,11.0
belo horizonte,MG,604,arapongas,PR,moveis_decoracao,2900.0,10.0,35.0
sao paulo,SP,605,nova iguacu,RJ,informatica_acessorios,200.0,2.0,11.0
rio de janeiro,RJ,606,sao paulo,SP,telefonia,383.0,12.0,13.0
campos dos goytacazes,RJ,607,vila velha,SP,consoles_games,200.0,16.0,16.0
marilia,SP,608,araraquara,SP,informatica_acessorios,1300.0,16.0,16.0
itabira,MG,609,santo andre,SP,bebidas,4300.0,15.0,11.0
sorocaba,SP,610,joinville,SC,beleza_saude,150.0,7.0,12.0
rio de janeiro,RJ,611,campinas,SP,moveis_decoracao,400.0,8.0,17.0
sao paulo,SP,612,rio de janeiro,RJ,cama_mesa_banho,1400.0,10.0,25.0
claudia,MT,613,guarulhos,SP,automotivo,450.0,15.0,15.0
florianopolis,SC,614,juiz de fora,MG,esporte_lazer,154.0,10.0,13.0
rio de janeiro,RJ,615,rio de janeiro,RJ,utilidades_domesticas,470.0,23.0,21.0
guarulhos,SP,616,fronteira,MG,,5500.0,22.0,33.0
sao caetano do sul,SP,617,novo horizonte,SP,eletroportateis,650.0,10.0,16.0
belo horizonte,MG,618,pilar do sul,SP,informatica_acessorios,100.0,11.0,14.0
rio de janeiro,RJ,619,itajobi,SP,cama_mesa_banho,1600.0,20.0,20.0
sao paulo,SP,620,maringa,PR,moveis_decoracao,400.0,30.0,20.0
para de minas,MG,621,sao paulo,SP,cama_mesa_banho,2350.0,7.0,37.0
niteroi,RJ,622,cariacica / es,ES,utilidades_domesticas,975.0,12.0,21.0
miguelopolis,SP,623,prados,MG,moveis_decoracao,1800.0,6.0,20.0
terra roxa,SP,624,florianopolis,SC,cama_mesa_banho,1150.0,5.0,30.0
paulinia,SP,625,sao carlos,SP,cama_mesa_banho,1250.0,17.0,22.0
araguari,MG,626,santos,SP,beleza_saude,1300.0,12.0,20.0
contagem,MG,627,itaquaquecetuba,SP,,1300.0,20.0,30.0
rio de janeiro,RJ,628,mucambo,CE,,1200.0,20.0,20.0
cacapava,SP,629,colombo,PR,moveis_decoracao,1800.0,14.0,35.0
lages,SC,630,rio claro,SP,ferramentas_jardim,509.0,13.0,13.0
brasilia,DF,631,ibitinga,SP,automotivo,100.0,15.0,16.0
rio de janeiro,RJ,632,bento goncalves,RS,esporte_lazer,8809.0,52.0,17.0
embu das artes,SP,633,sao paulo,SP,construcao_ferramentas_construcao,14900.0,30.0,48.0
saquarema,RJ,634,taubate,SP,moveis_decoracao,1050.0,7.0,15.0
rio de janeiro,RJ,635,curitiba,PR,cama_mesa_banho,950.0,10.0,25.0
limeira,SP,636,maringa,PR,cool_stuff,500.0,17.0,25.0
canoas,RS,637,londrina,PR,telefonia,100.0,6.0,14.0
sao paulo,SP,638,sao paulo,SP,cool_stuff,12400.0,35.0,50.0
sao jose do rio preto,SP,639,montes claros,MG,papelaria,700.0,10.0,31.0
taubate,SP,640,curitiba,PR,relogios_presentes,253.0,11.0,13.0
fortaleza,CE,641,sao paulo,SP,beleza_saude,1413.0,16.0,31.0
santa fe do sul,SP,642,sao bernardo do campo,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,1150.0,15.0,16.0
caieiras,SP,643,praia grande,SP,bebes,18667.0,28.0,67.0
sao paulo,SP,644,guarulhos,SP,construcao_ferramentas_jardim,65.0,12.0,17.0
itaguai,RJ,645,canoas,RS,pet_shop,700.0,12.0,30.0
carangola,MG,646,curitiba,PR,ferramentas_jardim,1075.0,31.0,34.0
chapada do norte,MG,647,vicosa,MG,pet_shop,4050.0,53.0,30.0
campinas,SP,648,campinas,SP,artigos_de_festas,200.0,6.0,11.0
loanda,PR,649,sao paulo,SP,cama_mesa_banho,1200.0,22.0,11.0
franca,SP,650,sao paulo,SP,pet_shop,500.0,15.0,20.0
passa tres,RJ,651,rio de janeiro,RJ,construcao_ferramentas_construcao,8817.0,24.0,47.0
aracoiaba da serra,SP,652,curitiba,PR,musica,100.0,11.0,16.0
nova iguacu,RJ,653,porto velho,RO,cool_stuff,2050.0,25.0,15.0
porto alegre,RS,654,salvador,BA,moveis_escritorio,13600.0,28.0,58.0
cachoeiro de itapemirim,ES,655,sao jose do rio pardo,SP,telefonia,250.0,4.0,12.0
itaborai,RJ,656,contagem,MG,eletronicos,24050.0,30.0,60.0
juiz de fora,MG,657,pato branco,PR,beleza_saude,300.0,11.0,15.0
limeira,SP,658,sao joao del rei,MG,relogios_presentes,667.0,17.0,18.0
aperibe,RJ,659,ribeirao preto,SP,construcao_ferramentas_construcao,7100.0,8.0,29.0
vitoria,ES,660,presidente prudente,SP,brinquedos,600.0,25.0,20.0
rio de janeiro,RJ,661,mogi das cruzes,SP,beleza_saude,1450.0,31.0,24.0
sao paulo,SP,662,paracambi,RJ,utilidades_domesticas,6250.0,23.0,28.0
sao bento do sul,SC,663,itu,SP,telefonia_fixa,400.0,30.0,11.0
nova iguacu,RJ,664,serra negra,SP,relogios_presentes,283.0,12.0,13.0
indaiatuba,SP,665,sao jose do rio preto,SP,perfumaria,850.0,14.0,11.0
rio grande,RS,666,sao caetano do sul,SP,cama_mesa_banho,1200.0,10.0,37.0
caxias do sul,RS,667,sao paulo,SP,automotivo,350.0,17.0,30.0
boituva,SP,668,sao paulo,SP,automotivo,200.0,15.0,15.0
teresopolis,RJ,669,piracicaba,SP,telefonia,150.0,4.0,11.0
pinhalzinho,SP,670,jaguariuna,SP,informatica_acessorios,250.0,2.0,30.0
petrolina,PE,671,sao paulo,SP,malas_acessorios,2240.0,10.0,14.0
sao paulo,SP,672,bauru,SP,livros_tecnicos,213.0,2.0,14.0
natal,RN,673,sao jose do rio preto,SP,brinquedos,1150.0,30.0,30.0
diadema,SP,674,sao caetano do sul,SP,cama_mesa_banho,8850.0,10.0,16.0
curitiba,PR,675,jaragua do sul,SC,moveis_decoracao,3000.0,11.0,11.0
sao paulo,SP,676,sao paulo,SP,utilidades_domesticas,10900.0,25.0,45.0
santo andre,SP,677,sao paulo,SP,brinquedos,300.0,20.0,20.0
sao paulo,SP,678,colombo,PR,moveis_decoracao,600.0,17.0,17.0
suzano,SP,679,blumenau,SC,fashion_bolsas_e_acessorios,415.0,19.0,18.0
santa cruz do rio pardo,SP,680,juiz de fora,SP,brinquedos,400.0,10.0,20.0
barreiras,BA,681,sao paulo,SP,cama_mesa_banho,8150.0,20.0,40.0
mogi-guacu,SP,682,bom jardim,RJ,moveis_decoracao,5250.0,15.0,33.0
sao paulo,SP,683,serra redonda,PB,consoles_games,700.0,15.0,20.0
